Category,EmailLength,WordCount,SentenceCount,AvgWordLength,DigitCount,SpecialCharCount
0,853,169,14,3.9467455621301775,2,20
0,790,170,9,3.5058823529411764,43,40
0,2323,432,19,4.273148148148148,35,81
0,495,100,8,3.87,24,32
0,7898,1659,18,3.695599758890898,72,601
0,273,57,3,3.701754385964912,7,10
0,358,81,4,3.2962962962962963,12,20
0,528,127,1,3.0866141732283463,54,32
0,558,123,10,3.4065040650406506,30,35
0,1177,241,15,3.804979253112033,44,50
0,930,183,7,3.9672131147540974,58,24
0,4590,926,43,3.862850971922246,69,147
0,1359,278,18,3.816546762589928,2,40
0,6055,1316,77,3.506838905775076,166,324
0,456,104,6,3.3076923076923075,0,19
0,1303,226,12,4.672566371681416,0,26
0,1619,319,22,3.987460815047022,20,71
0,1032,239,6,3.196652719665272,43,105
0,7182,1795,62,2.928133704735376,93,743
0,447,89,5,3.898876404494382,18,13
0,46,7,0,5.571428571428571,0,1
0,2083,404,14,4.086633663366337,0,62
0,1758,409,20,3.2004889975550124,44,141
0,936,231,12,2.9047619047619047,65,78
0,1025,255,6,2.937254901960784,24,90
0,1859,387,21,3.702842377260982,77,126
0,1102,269,6,3.0,54,102
0,218,37,2,4.783783783783784,0,5
0,3807,920,38,3.0728260869565216,90,344
0,277,58,4,3.672413793103448,2,10
0,599,125,6,3.68,12,27
0,442,93,8,3.6666666666666665,5,14
0,2382,539,18,3.3432282003710574,83,176
0,4312,957,61,3.4148380355276906,90,283
0,287,60,9,3.6666666666666665,0,13
0,157,29,3,4.379310344827586,0,6
0,364,78,3,3.576923076923077,8,12
0,270,59,4,3.4745762711864407,0,9
0,477,101,4,3.603960396039604,33,19
0,9776,1793,78,4.311767986614613,124,261
0,360,77,5,3.571428571428572,10,13
0,213,42,14,4.0,0,16
0,2163,477,20,3.459119496855346,36,126
0,2136,462,11,3.5454545454545454,44,117
0,3037,697,39,3.255380200860832,65,226
0,220,40,3,4.375,4,6
0,1481,317,15,3.5741324921135647,28,77
0,275,65,6,3.1538461538461537,11,17
0,1140,242,15,3.6074380165289255,24,55
0,295,57,5,4.0,12,17
0,1529,271,9,4.568265682656826,0,33
0,1455,251,17,4.689243027888447,12,43
0,7312,1460,91,3.9013698630136986,97,383
0,1181,300,17,2.8366666666666664,56,129
0,624,106,4,4.745283018867925,31,15
0,3523,770,30,3.4805194805194803,66,177
0,1973,358,10,4.374301675977653,22,50
0,2041,372,88,4.352150537634409,4,103
0,1464,328,22,3.375,35,64
0,5390,968,41,4.481404958677686,84,132
0,3469,710,39,3.77887323943662,188,243
0,263,52,1,3.9615384615384617,13,9
0,553,158,3,2.4240506329113924,34,73
0,1299,281,14,3.5231316725978647,51,84
0,2895,584,30,3.8715753424657535,24,69
0,2680,539,75,3.868274582560297,56,130
0,614,134,16,3.470149253731343,7,28
0,813,208,9,2.826923076923077,34,87
0,2644,575,22,3.5095652173913043,14,153
0,3451,729,32,3.655692729766804,135,115
0,1120,244,19,3.4959016393442623,38,57
0,1258,245,12,4.03265306122449,31,44
0,1151,196,8,4.744897959183674,4,24
0,4011,786,171,4.006361323155216,37,224
0,1722,370,21,3.537837837837838,19,97
0,761,142,12,4.274647887323944,18,29
0,813,180,15,3.4055555555555554,44,39
0,548,145,6,2.682758620689655,27,72
0,527,116,9,3.4224137931034484,30,29
0,3512,712,30,3.835674157303371,86,162
0,2004,445,12,3.420224719101124,50,123
0,420,72,5,4.75,11,10
0,271,49,1,4.489795918367347,4,6
0,974,248,27,2.8266129032258065,43,111
0,1788,392,21,3.4770408163265305,18,72
0,1905,390,21,3.81025641025641,8,50
0,207,50,3,3.1,0,11
0,927,174,23,4.247126436781609,0,41
0,1005,190,7,4.226315789473684,2,27
0,1626,400,11,2.985,62,161
0,2177,484,19,3.355371900826446,28,130
0,4311,800,34,4.27375,135,170
0,1552,361,27,3.174515235457064,62,92
0,489,100,5,3.85,1,14
0,173,28,3,5.107142857142857,0,5
0,1505,363,9,3.066115702479338,53,151
0,1334,293,25,3.3959044368600684,21,89
0,1160,289,11,2.8996539792387543,65,111
0,409,89,8,3.5168539325842696,15,37
0,2792,610,19,3.4704918032786884,77,178
0,518,106,5,3.80188679245283,5,11
0,3241,701,28,3.537803138373752,52,175
0,1919,373,21,4.03485254691689,47,72
0,986,181,8,4.375690607734807,5,18
0,374,96,12,2.7604166666666665,37,27
0,3227,703,36,3.456614509246088,104,190
0,330,64,4,4.03125,0,12
0,2304,555,14,3.0774774774774776,68,221
0,7349,1246,64,4.812199036918138,47,196
0,764,153,8,3.8562091503267975,45,36
0,610,123,5,3.83739837398374,12,28
0,7322,1828,141,2.9442013129102844,604,746
0,1247,253,16,3.8537549407114624,1,37
0,683,132,5,4.113636363636363,14,24
0,1656,322,14,4.040372670807454,35,55
0,649,127,11,3.952755905511811,5,23
0,520,146,10,2.4863013698630136,36,81
0,766,162,12,3.648148148148149,10,25
0,960,200,20,3.69,0,35
0,401,76,6,4.184210526315789,26,19
0,1586,348,16,3.4770114942528734,52,108
0,627,112,5,4.517857142857143,2,13
0,93,18,1,4.055555555555555,0,4
0,4316,968,29,3.3698347107438016,111,277
0,634,112,3,4.544642857142857,11,23
0,6014,1117,47,4.299910474485229,45,175
0,1940,395,36,3.8329113924050633,3,75
0,608,118,5,4.050847457627119,0,15
0,584,123,11,3.658536585365854,3,22
0,2463,539,33,3.471243042671614,106,172
0,2908,534,33,4.372659176029963,12,80
0,3070,548,24,4.510948905109489,30,95
0,109,19,2,4.578947368421052,0,4
0,2763,542,27,4.001845018450185,40,133
0,1445,348,24,3.07183908045977,64,131
0,2750,586,34,3.5955631399317407,72,155
0,343,69,4,3.869565217391304,0,12
0,1465,259,13,4.532818532818533,39,38
0,318,58,3,4.362068965517241,0,7
0,53,11,2,3.8181818181818175,1,4
0,4679,1012,33,3.525691699604743,85,281
0,1293,253,11,4.063241106719367,3,57
0,2082,497,75,3.181086519114688,27,176
0,577,163,4,2.4539877300613497,28,79
0,95,22,1,3.3181818181818183,0,4
0,805,178,9,3.432584269662921,12,46
0,986,281,5,2.427046263345196,53,144
0,207,41,2,3.926829268292683,0,8
0,578,112,6,4.053571428571429,0,14
0,1339,331,9,2.918429003021148,60,133
0,846,172,9,3.8430232558139537,43,34
0,2956,614,21,3.750814332247557,40,164
0,959,216,20,3.333333333333333,48,49
0,307,51,3,4.803921568627451,0,7
0,478,86,4,4.465116279069767,0,8
0,1738,419,16,3.047732696897375,66,174
0,1584,358,49,3.310055865921788,99,141
0,2878,668,67,3.2095808383233533,108,185
0,3583,651,17,4.387096774193548,50,175
0,187,31,1,4.67741935483871,0,6
0,217,45,4,3.755555555555556,1,7
0,1122,213,20,4.140845070422535,34,40
0,1070,232,20,3.452586206896552,10,69
0,1203,292,10,3.0034246575342465,67,107
0,2171,477,20,3.459119496855346,36,126
0,997,209,11,3.660287081339713,9,49
0,1876,399,29,3.5839598997493733,63,112
0,472,112,8,3.107142857142857,13,33
0,2073,426,24,3.711267605633803,28,108
0,500,109,6,3.467889908256881,44,27
0,1607,367,15,3.2888283378746594,42,109
0,1549,326,16,3.668711656441718,53,109
0,1550,333,35,3.5765765765765765,10,66
0,1315,262,12,3.896946564885496,58,34
0,2449,627,29,2.77511961722488,107,292
0,429,90,7,3.6222222222222222,12,25
0,1367,281,14,3.750889679715303,26,52
0,2759,668,40,3.0,56,239
0,175,28,4,5.107142857142857,0,6
0,801,161,9,3.888198757763975,8,24
0,525,109,7,3.7247706422018343,10,23
0,3178,687,41,3.51528384279476,110,135
0,739,188,10,2.8351063829787235,26,86
0,394,74,4,4.256756756756757,2,9
0,1916,355,20,4.309859154929577,22,82
0,1244,244,14,4.008196721311475,25,48
0,4504,815,47,4.43680981595092,37,125
0,218,48,5,3.4791666666666665,1,12
0,944,210,13,3.4047619047619047,16,50
0,309,64,3,3.75,0,9
0,2219,475,13,3.6294736842105264,34,131
0,2637,602,27,3.294019933554817,105,155
0,647,139,16,3.5467625899280577,14,32
0,838,156,12,4.301282051282051,3,24
0,853,188,5,3.452127659574468,28,47
0,1048,213,7,3.8497652582159625,42,36
0,354,78,3,3.41025641025641,12,20
0,534,110,5,3.763636363636364,0,19
0,1563,284,15,4.47887323943662,0,34
0,205,35,1,4.6571428571428575,5,4
0,2218,574,20,2.8013937282229966,27,257
0,934,200,31,3.6,0,58
0,334,75,3,3.306666666666666,22,24
0,350,68,4,4.073529411764706,4,7
0,672,124,5,4.32258064516129,0,16
0,3326,599,15,4.424040066777963,29,147
0,2347,480,19,3.8020833333333335,69,75
0,1874,437,34,3.2265446224256293,83,95
0,123,23,2,4.260869565217392,0,5
0,11358,2372,98,3.668634064080945,142,646
0,2314,464,14,3.9030172413793114,19,89
0,1443,291,22,3.852233676975945,64,74
0,627,131,10,3.67175572519084,20,29
0,3046,644,28,3.633540372670808,63,151
0,44,7,0,5.285714285714286,0,2
0,3846,919,97,3.076169749727965,99,352
0,1253,291,11,3.178694158075601,13,107
0,2232,451,21,3.847006651884701,43,101
0,297,67,4,3.3582089552238807,34,16
0,1922,464,18,3.0625,58,166
0,7049,1342,45,4.15946348733234,45,371
0,861,194,15,3.350515463917526,24,46
0,1740,372,18,3.596774193548387,26,106
0,905,242,18,2.644628099173554,43,127
0,1315,282,11,3.542553191489361,35,77
0,724,143,14,3.958041958041958,30,28
0,123,24,2,4.0,0,6
0,419,91,9,3.483516483516484,20,26
0,3882,741,42,4.160593792172739,6,79
0,1824,404,18,3.4232673267326734,53,81
0,701,129,10,4.27906976744186,35,28
0,868,182,14,3.67032967032967,14,35
0,1264,211,9,4.914691943127962,0,19
0,1234,232,11,4.241379310344827,1,29
0,472,92,3,4.043478260869565,5,11
0,272,56,4,3.75,0,7
0,1921,391,18,3.833759590792839,105,106
0,914,196,11,3.571428571428572,20,35
0,335,69,6,3.753623188405797,0,11
0,188,40,2,3.625,0,11
0,1390,314,8,3.328025477707006,41,87
0,1877,405,20,3.4296296296296296,45,141
0,3074,726,15,3.176308539944904,28,271
0,3474,576,32,4.934027777777778,27,73
0,770,160,11,3.69375,18,31
0,4264,890,38,3.695505617977528,46,127
0,1009,210,12,3.7142857142857135,45,41
0,979,190,8,4.073684210526316,4,18
0,1354,292,12,3.517123287671233,36,59
0,646,148,7,3.27027027027027,33,57
0,335,76,5,3.3289473684210527,0,15
0,1253,249,17,3.9477911646586334,0,47
0,517,125,13,2.96,23,52
0,1611,306,30,4.189542483660131,3,57
0,2860,501,21,4.632734530938124,47,58
0,1201,243,13,3.876543209876543,32,47
0,9008,1741,60,4.101665709362435,58,231
0,3124,659,35,3.6494688922610017,85,162
0,850,191,13,3.335078534031413,10,70
0,3337,888,39,2.6137387387387387,129,462
0,1161,218,10,4.224770642201835,39,27
0,3291,749,78,3.281708945260347,70,205
0,1590,328,15,3.731707317073171,39,104
0,705,149,4,3.624161073825504,12,31
0,2303,547,35,3.1023765996343693,60,163
0,1191,286,18,3.034965034965035,72,98
0,1850,394,23,3.581218274111675,15,120
0,607,109,9,4.458715596330276,13,20
0,1500,265,10,4.645283018867924,2,34
0,265,59,5,3.406779661016949,11,14
0,1087,245,8,3.310204081632653,57,49
0,925,175,9,4.211428571428572,0,27
0,378,69,5,4.36231884057971,12,14
0,1288,330,17,2.809090909090909,59,117
0,2386,615,25,2.791869918699187,92,256
0,877,137,3,5.313868613138686,0,16
0,2842,629,30,3.422893481717011,78,170
0,2965,604,22,3.812913907284768,74,144
0,639,123,7,4.089430894308944,1,15
0,1288,283,12,3.45583038869258,30,93
0,1223,236,5,4.088983050847458,8,41
0,2391,517,22,3.537717601547389,29,93
0,781,164,18,3.609756097560976,14,34
0,770,147,9,4.142857142857143,17,25
0,203,34,2,4.823529411764706,0,4
0,1467,345,11,3.165217391304348,45,112
0,1438,357,10,2.9439775910364148,51,106
0,463,100,5,3.56,40,23
0,1697,345,22,3.8260869565217392,39,49
0,514,103,4,3.8932038834951457,0,14
0,496,98,8,4.0,0,12
0,868,174,11,3.913793103448276,0,23
0,593,118,6,3.889830508474576,24,19
0,722,135,8,4.274074074074074,5,15
0,376,87,3,3.183908045977012,16,28
0,797,160,8,3.90625,4,15
0,2523,540,22,3.587037037037037,48,131
0,565,122,7,3.5737704918032787,0,18
0,1584,385,21,3.007792207792208,64,129
0,1394,282,12,3.851063829787234,12,50
0,167,36,4,3.5,0,8
0,868,197,13,3.3096446700507616,25,39
0,303,54,2,4.351851851851852,0,11
0,3223,663,26,3.7677224736048265,185,151
0,2795,607,28,3.481054365733114,59,181
0,809,162,9,3.888888888888889,5,29
0,482,92,4,4.141304347826087,0,9
0,217,46,7,3.608695652173913,13,15
0,377,72,5,4.152777777777778,0,13
0,2811,584,37,3.6986301369863015,76,160
0,2564,641,26,2.856474258970359,87,295
0,378,78,10,3.743589743589744,0,16
0,1980,350,13,4.56,16,50
0,287,64,4,3.421875,4,11
0,923,217,8,3.161290322580645,26,84
0,3995,849,62,3.610129564193168,108,183
0,1036,235,29,3.297872340425532,54,72
0,184,34,4,4.176470588235294,13,10
0,693,174,6,2.885057471264368,24,79
0,439,91,4,3.681318681318681,12,21
0,2293,426,19,4.279342723004695,35,80
0,2551,488,20,4.145491803278689,37,103
0,1057,216,9,3.7916666666666665,25,50
0,11239,2056,68,4.3900778210116735,64,219
0,1517,265,10,4.645283018867924,2,34
0,1115,196,7,4.576530612244898,26,27
0,1891,422,49,3.3791469194312795,37,181
0,1186,249,6,3.670682730923695,23,69
0,320,68,3,3.6176470588235294,1,10
0,6378,1392,70,3.466235632183908,252,490
0,960,199,12,3.738693467336684,24,27
0,612,114,15,4.2368421052631575,30,26
0,674,155,6,3.270967741935484,33,39
0,414,78,6,4.217948717948718,26,20
0,135,25,2,4.32,0,5
0,842,160,9,4.19375,0,14
0,1486,269,18,4.4275092936802976,17,40
0,1266,249,13,3.97991967871486,1,29
0,2699,664,18,2.983433734939759,116,235
0,313,68,4,3.5294117647058822,12,13
0,2271,518,8,3.2857142857142856,92,171
0,2956,604,14,3.801324503311258,139,166
0,325,70,4,3.571428571428572,12,14
0,641,125,8,4.008,30,23
0,2469,506,27,3.768774703557312,83,126
0,413,79,5,4.1265822784810124,0,12
0,3205,736,72,3.2567934782608696,112,197
0,1679,355,20,3.6225352112676057,49,84
0,486,98,8,3.877551020408163,25,31
0,8171,2432,56,2.241365131578948,345,1531
0,2314,539,37,3.137291280148423,94,180
0,347,78,8,3.2948717948717947,31,21
0,1405,355,18,2.853521126760564,50,128
0,1347,262,10,4.061068702290076,24,58
0,1096,208,10,4.1923076923076925,6,19
0,948,201,14,3.626865671641791,31,35
0,1807,393,21,3.5012722646310435,44,70
0,2173,475,30,3.494736842105264,22,84
0,582,108,8,4.324074074074074,6,20
0,1319,259,4,3.969111969111969,34,79
0,1196,255,26,3.584313725490196,36,46
0,723,140,12,4.064285714285714,0,22
0,439,90,3,3.744444444444445,23,14
0,823,167,5,3.868263473053892,15,40
0,409,80,5,4.025,0,11
0,1883,425,17,3.3388235294117647,50,125
0,717,152,8,3.631578947368421,36,26
0,977,234,7,3.094017094017094,31,80
0,473,98,8,3.693877551020408,33,23
0,280,58,5,3.775862068965517,20,13
0,2804,542,24,4.062730627306273,34,131
0,2483,575,37,3.2243478260869565,87,155
0,59,12,1,3.9166666666666665,0,4
0,2720,567,17,3.689594356261023,111,188
0,645,145,13,3.337931034482758,23,44
0,728,159,10,3.477987421383648,5,37
0,168,35,2,3.6857142857142855,0,6
0,2243,538,36,3.0353159851301115,48,176
0,532,159,6,2.2830188679245285,26,79
0,4719,1038,41,3.450867052023121,100,286
0,942,186,9,3.9623655913978495,31,32
0,2427,632,22,2.75,128,304
0,742,129,11,4.612403100775194,33,23
0,613,163,8,2.687116564417178,32,82
0,365,70,6,4.1571428571428575,0,14
0,501,94,7,4.23404255319149,10,19
0,810,217,1,2.672811059907834,29,111
0,1185,298,26,2.8624161073825505,32,143
0,1554,346,8,3.3901734104046244,61,128
0,2189,515,82,3.1475728155339806,76,177
0,1890,399,23,3.656641604010025,49,101
0,823,220,19,2.636363636363636,52,89
0,994,199,12,3.899497487437186,13,25
0,176,27,1,5.444444444444445,0,5
0,108,20,3,4.4,0,6
0,952,190,5,3.842105263157895,43,46
0,909,180,11,3.933333333333333,26,24
0,629,140,9,3.3857142857142857,16,34
0,789,161,7,3.819875776397516,0,19
0,821,172,5,3.645348837209302,12,34
0,687,120,7,4.575,1,22
0,1490,294,3,3.95578231292517,28,66
0,3593,815,43,3.3177914110429447,81,260
0,721,161,8,3.3850931677018634,61,38
0,484,99,8,3.808080808080808,26,31
0,718,138,8,4.101449275362318,7,23
0,1020,240,6,3.175,26,75
0,1398,330,15,3.1515151515151514,38,107
0,1821,433,34,3.120092378752887,102,167
0,1298,309,20,3.116504854368932,62,121
0,5566,1056,35,4.140151515151516,42,174
0,418,87,4,3.5977011494252875,9,35
0,958,228,15,3.087719298245614,62,67
0,2346,480,19,3.8020833333333335,69,75
0,5263,1042,70,3.9750479846449136,111,271
0,783,150,8,4.113333333333333,39,29
0,1822,349,15,4.120343839541548,39,62
0,515,108,4,3.6944444444444446,4,15
0,308,56,2,4.446428571428571,5,5
0,2893,657,38,3.315068493150685,78,210
0,157,32,2,3.84375,0,7
0,909,205,11,3.351219512195122,42,73
0,2496,512,28,3.78515625,44,107
0,702,128,4,4.375,8,19
0,2904,704,20,2.9630681818181817,63,327
0,202,42,4,3.7142857142857135,3,11
0,87,17,1,4.0,0,4
0,959,216,20,3.333333333333333,48,49
0,607,109,9,4.458715596330276,13,20
0,1808,381,18,3.6167979002624673,83,104
0,739,144,5,4.055555555555555,0,17
0,1217,311,3,2.8263665594855305,66,130
0,2862,491,24,4.741344195519348,21,84
0,885,187,30,3.598930481283422,37,52
0,465,81,7,4.641975308641976,0,12
0,422,77,4,4.376623376623376,0,13
0,1984,387,10,3.984496124031008,21,67
0,979,182,10,4.2967032967032965,0,13
0,1024,209,16,3.746411483253589,14,48
0,2078,479,30,3.2463465553235906,53,128
0,788,160,8,3.8125,14,28
0,3030,638,39,3.675548589341693,143,196
0,1969,413,38,3.692493946731235,0,80
0,988,203,17,3.783251231527093,0,44
0,445,91,9,3.802197802197802,4,17
0,3505,782,35,3.391304347826087,121,225
0,6197,1341,94,3.504847129008203,166,558
0,884,180,6,3.811111111111111,14,36
0,1620,359,14,3.426183844011142,49,117
0,2497,489,17,4.020449897750511,76,127
0,633,170,11,2.617647058823529,14,97
0,1822,374,15,3.788770053475936,24,94
0,201,41,1,3.804878048780488,0,5
0,2799,583,36,3.727272727272727,24,116
0,1985,414,21,3.70048309178744,48,82
0,219,44,6,3.8181818181818175,0,8
0,2305,476,30,3.7521008403361344,46,88
0,612,119,6,4.0588235294117645,2,16
0,829,167,5,3.868263473053892,15,40
0,2616,594,26,3.31986531986532,78,206
0,6415,1174,55,4.437819420783645,25,135
0,502,121,9,3.074380165289256,15,52
0,134,23,0,4.695652173913044,0,2
0,6850,1385,58,3.8498194945848376,154,383
0,2153,444,25,3.759009009009009,59,105
0,1129,228,10,3.842105263157895,15,47
0,951,204,18,3.588235294117647,4,49
0,882,181,9,3.767955801104972,11,50
0,902,225,7,2.9244444444444446,25,84
0,2502,492,24,3.981707317073171,29,94
0,3755,849,52,3.319199057714959,86,203
0,3831,920,38,3.0728260869565216,90,344
0,726,157,10,3.5286624203821657,26,34
0,1254,241,8,4.128630705394191,0,25
0,1128,257,18,3.2568093385214008,38,73
0,3919,951,27,3.0220820189274447,177,302
0,866,180,20,3.6944444444444446,45,46
0,3320,616,37,4.290584415584416,61,147
0,924,180,12,4.011111111111111,27,40
0,341,59,10,4.627118644067797,16,13
0,1441,336,24,3.181547619047619,26,116
0,638,149,20,3.208053691275168,28,46
0,646,193,16,2.243523316062176,39,93
0,8406,1974,137,3.149949341438703,264,626
0,1328,332,9,2.921686746987952,40,121
0,2240,509,16,3.243614931237721,114,197
0,190,37,2,4.0,0,5
0,751,143,7,4.167832167832168,1,17
0,2258,534,23,3.0692883895131087,113,240
0,2028,478,20,3.1108786610878663,135,183
0,5157,1189,96,3.263246425567704,293,352
0,1010,219,13,3.5342465753424657,17,68
0,4395,994,58,3.341046277665996,90,307
0,2994,644,28,3.532608695652174,67,174
0,1885,379,20,3.881266490765172,15,50
0,1090,263,11,3.068441064638783,24,94
0,296,62,4,3.725806451612903,0,14
0,623,115,8,4.3130434782608695,5,14
0,119,26,6,3.576923076923077,0,11
0,4970,920,46,4.306521739130435,40,165
0,637,129,15,3.775193798449613,16,36
0,1820,350,25,4.145714285714286,33,53
0,361,72,5,3.9444444444444446,1,11
0,483,91,7,4.208791208791209,10,19
0,1680,451,28,2.596452328159645,63,227
0,5303,867,31,5.023068050749711,13,128
0,800,138,3,4.521739130434782,4,12
0,944,227,17,3.066079295154185,26,91
0,2387,489,27,3.795501022494888,92,140
0,1262,276,5,3.4782608695652173,50,110
0,1215,291,15,3.0721649484536084,66,141
0,3630,787,32,3.523506988564168,119,174
0,722,128,6,4.515625,12,16
0,2167,416,11,4.122596153846154,27,70
0,745,160,6,3.48125,12,47
0,1058,215,8,3.827906976744186,12,43
0,1027,220,8,3.5863636363636364,14,47
0,1997,397,16,3.947103274559194,42,57
0,1280,275,15,3.541818181818182,22,42
0,1960,518,10,2.7084942084942085,84,240
0,2099,516,76,3.0,39,213
0,2074,427,17,3.7447306791569086,36,76
0,1982,462,21,3.1904761904761907,76,136
0,1180,237,14,3.881856540084388,14,41
0,2033,475,18,3.210526315789474,26,128
0,2909,614,26,3.6612377850162874,36,144
0,2436,533,27,3.4465290806754223,65,181
0,5493,1130,75,3.7513274336283184,174,277
0,2062,437,26,3.615560640732266,54,122
0,127,23,3,4.434782608695652,4,6
0,346,63,5,4.412698412698413,11,10
0,2010,405,22,3.864197530864197,68,78
0,2402,449,22,4.2694877505567925,46,87
0,40,6,0,5.333333333333333,0,2
0,652,119,7,4.38655462184874,0,20
0,370,83,4,3.3132530120481927,24,17
0,1584,385,6,3.0545454545454547,58,162
0,2407,495,18,3.77979797979798,165,126
0,2205,448,15,3.799107142857143,69,107
0,647,128,9,3.96875,52,29
0,701,157,8,3.388535031847134,4,30
0,367,78,5,3.628205128205128,0,14
0,7994,1378,49,4.723512336719884,50,166
0,572,107,11,4.214953271028038,18,25
0,3516,730,17,3.724657534246576,86,200
0,237,45,1,4.155555555555556,7,8
0,5658,1338,23,3.157698056801196,45,471
0,1525,299,18,4.010033444816053,17,53
0,2054,507,9,2.9822485207100597,53,228
0,2529,531,25,3.6290018832391713,39,139
0,503,99,7,4.02020202020202,7,11
0,3819,771,25,3.833981841763943,91,148
0,739,149,11,3.879194630872483,2,26
0,704,142,5,3.880281690140845,4,14
0,1806,484,23,2.650826446280992,77,238
0,932,193,7,3.66839378238342,31,52
0,2264,506,43,3.367588932806324,41,121
0,429,75,3,4.626666666666667,5,7
0,2518,581,20,3.2547332185886404,65,150
0,3315,622,70,4.2491961414791,116,124
0,1219,281,15,3.185053380782918,24,114
0,1141,246,10,3.5284552845528454,12,48
0,547,113,8,3.752212389380531,0,24
0,402,82,7,3.817073170731707,5,12
0,1030,216,13,3.6527777777777777,27,47
0,720,143,8,3.937062937062937,0,20
0,200,42,5,3.642857142857143,3,11
0,1173,236,12,3.8940677966101696,19,23
0,2881,664,24,3.2545180722891565,65,190
0,840,179,12,3.603351955307263,4,38
0,551,104,7,4.1923076923076925,0,10
0,233,44,4,4.181818181818182,0,12
0,274,55,4,3.890909090909091,1,8
0,1036,255,11,2.976470588235294,31,108
0,1079,265,11,3.0075471698113208,39,88
0,623,112,4,4.464285714285714,3,14
0,5656,1129,40,3.934455270150576,19,139
0,1542,280,10,4.432142857142857,17,42
0,2491,597,22,3.09715242881072,105,246
0,349,61,4,4.639344262295082,10,9
0,11322,2190,70,4.087671232876712,177,346
0,5316,1343,81,2.824274013402829,238,617
0,5547,1184,73,3.5785472972972974,191,319
0,1045,210,8,3.876190476190476,32,61
0,713,141,9,3.964539007092199,3,21
0,1750,488,12,2.4959016393442623,89,233
0,1167,232,6,3.939655172413793,17,43
0,368,93,5,2.881720430107527,25,47
0,414,78,6,4.217948717948718,26,20
0,938,232,10,2.8706896551724137,20,96
0,308,60,2,4.033333333333333,5,9
0,1463,319,6,3.4827586206896552,62,124
0,418,97,5,3.2268041237113403,61,30
0,2482,577,21,3.2027729636048528,85,169
0,1681,310,16,4.325806451612904,34,69
0,513,119,27,3.201680672268908,45,40
0,3592,833,43,3.2124849939975992,72,223
0,1958,440,24,3.35,90,154
0,1045,215,7,3.7581395348837208,21,62
0,2947,641,30,3.450858034321373,56,207
0,1721,350,81,3.822857142857143,0,100
0,148,29,6,3.8620689655172415,0,10
0,425,89,6,3.629213483146068,19,22
0,4637,908,43,4.026431718061674,24,153
0,840,163,12,4.07361963190184,4,21
0,10101,1900,77,4.237368421052632,86,329
0,753,173,4,3.2658959537572256,24,75
0,380,70,6,4.371428571428571,0,14
0,2238,503,11,3.373757455268389,27,146
0,1357,306,2,3.323529411764706,60,128
0,2786,509,32,4.381139489194499,41,91
0,3386,776,41,3.26159793814433,74,258
0,683,126,10,4.261904761904762,35,28
0,638,125,10,3.992,0,34
0,634,132,9,3.696969696969697,30,26
0,1791,351,17,4.022792022792022,13,76
0,575,125,15,3.488,10,46
0,1117,264,23,3.1515151515151514,62,62
0,935,206,6,3.436893203883495,14,41
0,926,206,4,3.41747572815534,12,55
0,2443,405,13,4.948148148148148,0,49
0,1551,297,11,4.131313131313132,3,51
0,1201,292,10,3.0034246575342465,67,107
0,115,26,2,3.3076923076923075,0,11
0,1841,322,15,4.618012422360248,16,43
0,548,119,9,3.495798319327731,16,32
0,549,114,1,3.728070175438596,15,38
0,2635,528,24,3.893939393939394,18,67
0,1011,252,6,2.9087301587301586,48,93
0,296,59,3,3.847457627118644,29,14
0,3071,552,30,4.481884057971015,48,78
0,2553,526,18,3.769961977186312,183,132
0,2244,398,30,4.4874371859296485,14,79
0,201,40,3,3.925,0,7
0,2313,515,65,3.413592233009709,41,194
0,329,67,4,3.82089552238806,2,12
0,358,67,4,4.253731343283582,6,12
0,431,87,3,3.873563218390805,0,11
0,4262,916,63,3.561135371179039,138,263
0,1511,291,16,4.109965635738831,10,49
0,1670,335,24,3.856716417910448,55,48
0,1194,218,8,4.39908256880734,21,37
0,3100,634,36,3.782334384858044,49,151
0,413,89,7,3.539325842696629,15,18
0,739,148,10,3.8716216216216215,54,32
0,3392,776,31,3.2847938144329896,71,266
0,1992,445,16,3.3887640449438203,55,71
0,1191,209,5,4.6028708133971294,37,30
0,1653,294,15,4.517006802721088,7,33
0,1054,259,21,2.969111969111969,68,117
0,2953,541,19,4.382624768946395,0,37
0,172,33,2,4.151515151515151,0,5
0,630,114,6,4.4298245614035086,0,14
0,413,123,0,2.2845528455284554,24,68
0,311,62,5,3.9193548387096775,3,11
0,826,180,22,3.466666666666667,14,45
0,342,76,2,3.3552631578947367,15,22
0,421,85,7,3.847058823529412,19,19
0,1112,217,13,4.046082949308755,19,35
0,2324,422,11,4.402843601895735,23,85
0,2256,462,14,3.805194805194805,116,122
0,1103,226,11,3.765486725663717,17,48
0,703,147,8,3.7210884353741496,1,21
0,742,156,20,3.698717948717949,42,53
0,4892,912,33,4.258771929824562,124,200
0,1470,292,17,3.952054794520548,24,51
0,1159,222,12,4.135135135135135,5,25
0,2329,528,32,3.304924242424242,112,182
0,1958,404,22,3.75990099009901,37,84
0,341,76,5,3.3421052631578947,12,20
0,413,73,0,4.5479452054794525,4,8
0,1139,289,18,2.868512110726644,39,112
0,111,20,2,4.5,3,7
0,947,237,11,2.9029535864978904,39,85
0,605,134,4,3.417910447761194,12,25
0,3373,644,30,4.119565217391305,48,150
0,2295,604,58,2.670529801324504,166,253
0,591,109,7,4.302752293577981,14,28
