imdbID,Title,Year,Type,Genre,Director,Writer,Actors,Plot,Language,Country,Runtime,Rated,Awards,imdbRating,imdbVotes,Poster
tt4255166,American Horror Story FreakShow: Extra-Ordinary-Artists,2014,series,Documentary,N/A,N/A,"Mat Fraser, Jyoti Amge, Erika Ervin","Behind the scenes with the ''Freaks'' of American Horror Story as they tell their life stories, what they have gone through, and how it has impacted them. It's an inspiration documentary series for fans and for people who don't watch the show.",English,United States,1 min,N/A,Nominated for 1 Primetime Emmy. 1 nomination total,7.9,"2,180",https://m.media-amazon.com/images/M/MV5BNGIxYjM4MjktY2Y0My00NzEwLThjNDItYTdkODBmNjMyMjg2XkEyXkFqcGc@._V1_SX300.jpg
tt9567548,Horror Noire: A History of Black Horror,2019,movie,Documentary,Xavier Burgin,"Robin R. Means Coleman, Ashlee Blackwell, Danielle Burrows","Rusty Cundieff, Ernest R. Dickerson, Robin R. Means Coleman",A look at the history of black horror films and the role of African Americans in the film genre from the very beginning.,English,United States,83 min,Not Rated,2 wins & 1 nomination total,7.5,"2,147",https://m.media-amazon.com/images/M/MV5BNmMyODYwZjktMWZjYi00NDNjLWI2NWUtZDgwYzgyYTBiOGQ1XkEyXkFqcGc@._V1_SX300.jpg
tt1727523,My Amityville Horror,2012,movie,"Documentary, Horror",Eric Walter,Eric Walter,"Daniel Lutz, Susan Bartell, Laura DiDio","For the first time in 35 years, Daniel Lutz recounts his version of the infamous Amityville haunting that terrified his family in 1975. George and Kathleen Lutz's story went on to inspire a best-selling novel and the subsequent films have continued to fascinate audiences today. This documentary reveals the horror behind growing up as part of a world famous haunting and while Daniel's facts may be other's fiction, the psychological scars he carries are indisputable. Documentary filmmaker, Eric Walter, has combined years of independent research into the Amityville case along with the perspectives of past investigative reporters and eyewitnesses, giving way to the most personal testimony of the subject to date.",English,United States,88 min,Not Rated,1 nomination total,5.4,"2,133",https://m.media-amazon.com/images/M/MV5BMTQ0MTMzMjQxMl5BMl5BanBnXkFtZTcwMDg0NzMyOQ@@._V1_SX300.jpg
tt2488666,Malibu Horror Story,2023,movie,"Horror, Thriller",Scott Slone,Scott Slone,"Dylan Sprayberry, Robert Bailey Jr., Valentina de Angelis","A documentary team of paranormal investigators follows the trail of four missing boys to a sacred Native American cave, deep in the Malibu Mountains. There they uncover a horrifying secret, and come face to face with a deadly ancient spirit.",English,United States,83 min,Not Rated,58 wins,6.4,"2,062",https://m.media-amazon.com/images/M/MV5BNTRkNzUwODEtNzEzOS00OGQyLTk1ZDQtMWRjYmQwNDUzMzM1XkEyXkFqcGdeQXVyMTY1NjAzMDE3._V1_SX300.jpg
tt13198946,In Search of Darkness Part II: The Journey Into '80s Horror Continues,2020,movie,"Documentary, History, Horror",David A. Weiner,David A. Weiner,"Nancy Allen, Tom Atkins, John Bloom",The follow-up to In Search of Darkness (2019) dives deeper into the practical-effects decade of '80s horror movies with all-new interviews from genre icons and industry experts alongside the original cast.,N/A,N/A,263 min,Not Rated,N/A,7.9,"1,955",https://m.media-amazon.com/images/M/MV5BMjNhNDA5MzctZmE2OS00MTIwLWEyNzEtNzk0NjAwODVmOWM3XkEyXkFqcGc@._V1_SX300.jpg
tt0070190,Horror Hospital,1973,movie,"Comedy, Horror, Sci-Fi",Antony Balch,"Antony Balch, Alan Watson","Michael Gough, Robin Askwith, Vanessa Shaw","Jason, a member of a 1960's pop group, decides he needs a break at a country retreat. On the train he meets Judy, niece of Aunt Harris who owns the place with her husband Dr Storm and who are using the guests for surgical mind-control experiments. So while Jason and Judy are pretty quickly making out, they are just as quickly working out how to get away.",English,United Kingdom,90 min,R,N/A,5.3,"1,896",https://m.media-amazon.com/images/M/MV5BYTM3MjIxMTUtZTI0Ni00ZTI5LWJiZDktYmU5NGE3NWVlY2NmXkEyXkFqcGc@._V1_SX300.jpg
tt13938338,Woodlands Dark and Days Bewitched: A History of Folk Horror,2021,movie,"Documentary, Horror",Kier-La Janisse,Kier-La Janisse,"Linda Hayden, Ian Ogilvy, Kevin Kölsch","WOODLANDS DARK AND DAYS BEWITCHED explores the folk horror phenomenon from its beginnings in a trilogy of films - Michael Reeves' Witchfinder General (1968), Piers Haggard's Blood on Satan's Claw (1971) and Robin Hardy's The Wicker Man (1973) - through its proliferation on British television in the 1970s and its culturally specific manifestations in American, Asian, Australian and European horror, to the genre's revival over the last decade. Touching on over 100 films and featuring over 50 interviewees, WOODLANDS DARK AND DAYS BEWITCHED investigates the many ways that we alternately celebrate, conceal and manipulate our own histories in an attempt to find spiritual resonance in our surroundings.","Portuguese, English",United States,194 min,N/A,4 wins & 1 nomination,7.6,"1,830",https://m.media-amazon.com/images/M/MV5BMTllNTQzMzktODY3YS00NjRmLTkzNDItNmRiZDMzYWIxNjg1XkEyXkFqcGc@._V1_SX300.jpg
tt16376470,Horror in the High Desert 2: Minerva,2023,movie,"Drama, Horror, Mystery",Dutch Marich,Dutch Marich,"Laurie Felix Bass, Suziey Block, Brooke Bradshaw",In 2018 a string of tragedies unfolded in Northeastern Nevada. A woman was found dead and another would vanish along the same stretch of remote highway. Could these events be linked to the 2017 disappearance of outdoorsman Gary Hi...,English,United States,74 min,N/A,N/A,5.2,"1,656",https://m.media-amazon.com/images/M/MV5BMjJkZjkyY2QtYTk2MS00Njk4LTg0ZTItNzc5MjQwZDljMGM4XkEyXkFqcGc@._V1_SX300.jpg
tt11708140,Asylum: Twisted Horror and Fantasy Tales,2020,movie,"Comedy, Horror, Sci-Fi","Nicolás Onetti, Caye Casas, Alejandro Damiani","Caye Casas, Vincent Cloutier, Enrique Codesido","Raymond E. Lee, Clara Kovacic, Cristian Majolo","Brandon prepares to give his last stand-up comedy show. As his stories and jokes pass, the public begins to cheer up. But at that precise moment Brandon will realize that these stories have a strong relationship with his past. More than he imagines.",English,"Argentina, New Zealand",117 min,N/A,N/A,4.7,"1,614",https://m.media-amazon.com/images/M/MV5BZmZlOWExZmItYTdiOS00YmFiLWI0OGQtMGU0NDUwYzIzYWJkXkEyXkFqcGc@._V1_SX300.jpg
tt12624584,Untitled Horror Movie,2021,movie,"Comedy, Horror",Nick Simon,"Luke Baines, Nick Simon","Luke Baines, Darren Barnet, Timothy Granaderos","A comedy about making a horror movie. When six co-stars learn their hit TV show is about to be canceled, they decide to shoot their own film, unintentionally summoning a spirit with an affinity for violence.",English,United States,87 min,Not Rated,N/A,4.8,"1,529",https://m.media-amazon.com/images/M/MV5BYzgyNmFmMDUtMjc5OC00OTVjLWI2NzUtMzRhNWI4MmM2MTk1XkEyXkFqcGc@._V1_SX300.jpg
tt0070039,Horror Rises from the Tomb,1973,movie,Horror,Carlos Aured,Paul Naschy,"Paul Naschy, Emma Cohen, Víctor Barrera","In Medieval France a warlock is be-headed and his wife tortured and executed. Hundreds of years later an isolated group of people discover his head buried on their property. Soon it comes back to life, possessing people and using them to commit sacrifices and to search for the rest of his body",Spanish,Spain,88 min,R,N/A,5.5,"1,501",https://m.media-amazon.com/images/M/MV5BMTY1ZWY0MzItZjRlZi00YTRjLWEwOGUtZGVlNTlkNTc2YjQ5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg
tt0095812,Paganini Horror,1988,movie,"Horror, Music",Luigi Cozzi,"Luigi Cozzi, Raimondo Del Balzo, Daria Nicolodi","Daria Nicolodi, Jasmine Maimone, Pascal Persiano","The female rock band formed by Kate, Elena, and Rita wants to release a new album, but their producer Lavinia refuses since their songs are very poor. Their friend Daniel buys a piece of music from a stranger called Mr. Pickett who claims that the music was written by Paganini himself but was never released. Lavinia believes that the music will become a hit and she hires filmmaker Mark Singer to make a videoclip in a manor she has hired from her acquaintance Sylvia Hackett. Soon Rita and Daniel disappear and the floor collapses beneath Kate and vanishes into the hole. The survivors try to flee from the estate but discover that they are trapped in hell.",Italian,Italy,82 min,N/A,N/A,4.3,"1,379",https://m.media-amazon.com/images/M/MV5BOWM5ZWI0MjItY2UwOC00YjNkLThkYWQtYTVjNTFmZjYzNDU0XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg
tt5931338,Horror Hotel: The Movie,2016,movie,"Comedy, Horror, Sci-Fi",Ricky Hess,Al Hess,"Tera Buerkle, Deborah Childs, Jordan Demers","""Aliens Stole My Boyfriend"" - Two cute alien chicks crash land their space buggy in the parking lot of the motor court looking for Earth boyfriends. ""Coma Girl"" - A macabre maintenance man falls in love with a comatose patient at the convalescent home where he works much to the dismay of her faithful husband. ""Brain Robbers In Love"" - A powerful older woman steals the body of a young woman using a top-secret brain-swapping devise stolen from a government vault. ""The Problem With Clones"" - A skip-tracer must search through a family of clones to find the sister who murdered her look alike. ""Four-Eyes"" - A paraplegic hit man is encouraged to pursue his gruesome talent by a man who wants to murder his ex-wife. ""Life After Men"" - In the near future, males are virtually extinct from disease and are tracked down my man hunters working for the new government.",English,United States,103 min,N/A,N/A,4.2,"1,357",https://m.media-amazon.com/images/M/MV5BMmI0NTM0YjMtYzc3YS00M2RlLTg3NmYtZTg2MGU2ZDMxMjQwXkEyXkFqcGc@._V1_SX300.jpg
tt0064443,Horror House,1969,movie,"Horror, Mystery, Thriller","Michael Armstrong, Gerry Levy","Michael Armstrong, Gerry Levy","Frankie Avalon, Jill Haworth, Dennis Price","A group of sixties teenagers bored with the party they're at drive out to a deserted old mansion, but their laughter turns to fear when one of them is killed in a frenzied knife attack. Another of them persuades the rest that they should solve the murder themselves rather than go to the police, not surprisingly opening the way to further carnage.",English,"United Kingdom, United States",92 min,PG,N/A,4.7,"1,326",https://m.media-amazon.com/images/M/MV5BNWFmNzVlZTMtOTk2OC00MTg3LTgxYWUtN2U3ODIwOWU2YWYzXkEyXkFqcGc@._V1_SX300.jpg
tt0068715,"The Horror at 37,000 Feet",1973,movie,"Drama, Fantasy, Horror",David Lowell Rich,"Ronald Austin, James D. Buchanan, V.X. Appleton","Chuck Connors, Buddy Ebsen, Tammy Grimes","An architect and his wife are flying from London to L.A. with an altar from an ancient abbey secured in the plane's cargo hold. Also aboard the flight are Buddy Ebsen as a pushy millionaire, William Shatner as a drunken, cynical ex-priest, Tammy Grimes as a person with mental problems, and Chuck Connors as the lantern-jawed pilot. Crew and passengers come into jeopardy when an invisible demon escapes from the altar, and threatens the plane in an effort to destroy the architect's wife.",English,United States,73 min,TV-14,N/A,5.5,"1,321",https://m.media-amazon.com/images/M/MV5BOWNlNTY4NWQtZDFlNS00ZTFhLTkwZDMtMzMwMzA2ZmZhMTNlXkEyXkFqcGc@._V1_SX300.jpg
tt0072331,Horror High,1973,movie,Horror,Larry N. Stouffer,J.D. Feigelson,"Pat Cardi, Austin Stoker, Rosie Holotik","A nerdy high school super whiz experiments with a chemical which will transform his guinea pig ""Mr. Mumps"" from a gentle pet into a ravenous monster. In a fit of rage against his tormentors at the high school, Vernon Potts (Pat Cardi) goes on a killing spree, eliminating all of those who ever picked on him - the Gym Coach, the School Jock, The Creepy Janitor (Mr. Griggs) &amp; his hated teacher, Ms. Grindstaff. In the end he gets the jock's girlfriend for himself but his happiness is short-lived as the potion turns him into a monster hunted by the towns police Lieutenant - Bosman.",English,United States,85 min,PG,N/A,5.0,"1,264",https://m.media-amazon.com/images/M/MV5BYzUwZmM2ZDEtYTkwOC00MDEwLWFkNmItZGJiNTA0NzYxNDU5XkEyXkFqcGc@._V1_SX300.jpg
tt0057646,Horror Castle,1963,movie,Horror,Antonio Margheriti,"Frank Bogart, Ernesto Gastaldi, Edmond T. Gréville","Rossana Podestà, Georges Rivière, Christopher Lee","Women are being tortured to death with various torture devices in the dungeon of an old castle by a deformed, hooded, holocaust survivor.",Italian,Italy,84 min,Unrated,N/A,5.8,"1,235",https://m.media-amazon.com/images/M/MV5BODc2YjQyYWYtMzRkNi00MDk2LWJhZmItMmQ1MzEyN2FjOGEzXkEyXkFqcGdeQXVyODA0MDg5NTg@._V1_SX300.jpg
tt1226752,The Dunwich Horror,2008,movie,"Horror, Thriller",Leigh Scott,"H.P. Lovecraft, Leigh Scott","Sarah Lieving, Griff Furst, Dean Stockwell","In Louisiana, the thirty-five year old single mother Lavina delivers a baby boy and a monster in the evil Whateley House. Ten years later, Dr. Henry Armitage and his assistant Professor Fay Morgan discover that the page 751 of every copy of the Necronomicon is missing and The Black Brotherhood has summoned the gate keeper Yog Sothoth to leave the portal opened to the demons and ancient gods. They invite the arrogant and skeptical Professor Walter Rice that can translate the Necronomicon to help them to seek the book. Meanwhile Lavina's son Wilbur Whateley ages very fast and seeks the missing page to open the portal.",English,"United States, Germany",91 min,R,N/A,3.6,"1,184",https://m.media-amazon.com/images/M/MV5BNTVjMmIxZTktY2UzNC00ZDg5LTgyNTMtZTQ3ZmQ2MjAwZjk4XkEyXkFqcGc@._V1_SX300.jpg
tt0065595,Crucible of Horror,1971,movie,"Drama, Horror, Thriller",Viktors Ritelis,Olaf Pooley,"Michael Gough, Yvonne Mitchell, Sharon Gurney","An upper-class English home is ruled over by a sadistic, domineering father; the terrorized mother and her teenage daughter decide to plan a way to kill him. He is a stockbroker who takes great pleasure in making his wife's and daughter's lives a living hell. They drug and poison him, then dispose of his body. The mother is plagued by dreams of horror on the night of the murder, and continually sees visions of him. Their plan then seems to backfire when he comes back to life; he is seen the next day sitting at the breakfast table, acting his normal self, leaving his wife looking on in abject terror. The question is: did they go ahead with the murder, or was it just a dream?",English,United Kingdom,91 min,R,N/A,5.2,"1,161",https://m.media-amazon.com/images/M/MV5BMDYyYzZlYTAtYmY5OC00MjVlLWE1NWYtYTdiODNlOWE1YjFlXkEyXkFqcGc@._V1_SX300.jpg
tt0065852,Horror of the Blood Monsters,1970,movie,"Adventure, Horror, Sci-Fi",Al Adamson,Sue McNair,"John Carradine, Robert Dix, Vicki Volante","In the near future with a intergalactic vampire plague threatening earth, an expedition is sent to a distant galaxy in hopes of discovering the plague's source. Landing on a mysterious planet they discover that Spectrum radiation has turned the atmosphere into a one-color tint. Exploring further, the group discovers living dinosaurs, a race of vampire cavemen, and other strange creatures.",English,United States,85 min,GP,N/A,3.1,"1,157",https://m.media-amazon.com/images/M/MV5BZmI5MTQ0ZGQtMjYwMi00YzRjLTgwNDEtZDQyZTZlNWQ1NDMzXkEyXkFqcGc@._V1_SX300.jpg
tt0304166,Horror,2003,movie,Horror,Dante Tomaselli,Dante Tomaselli,"Kreskin, Lizzy Mahon, Danny Lopes","Writer/Director Dante Tomaselli merges two disturbing story lines into this visually arresting chiller. The first involves a band of five teens that escape from a drug rehabilitation center to cash in on a questionable promise of salvation from the psychopathic Reverend Salo Jr.. Leader of the pack Luck, fueled on major hallucinogens, transports the gang to the reverend's isolated house where the basis of the second plot has been set simultaneously. Here lives Grace, Salo Jr.'s daughter, whom he and his equally bizarre wife have enslaved through enforced drug addiction and psychic brainwashing. Grace's only salvation appears to be by the guidance of her paternal grandfather Reverend Salo Sr.. But this hope is quickly jeopardized when it becomes revealed that his comforting visitations may be being made from beyond the grave. Regardless, it is through Grace's visions involving him that she learns of her parent's demonic pastimes, which include abduction, murder, and possibly worse. Shortly after the arrival of the rehab escapees, Luck shoots and kills Salo Jr. and his wife. This eruption of bloody violence becomes the catalyst for the unleashing of dark forces with terrifying results.",English,United States,77 min,R,1 win,3.8,"1,139",https://m.media-amazon.com/images/M/MV5BMTUzNzIzOTEzOV5BMl5BanBnXkFtZTYwODE0NzU3._V1_SX300.jpg
tt0033728,Horror Island,1941,movie,"Comedy, Crime, Horror",George Waggner,"Maurice Tombragel, Victor McLeod, Alex Gottlieb","Dick Foran, Leo Carrillo, Peggy Moran","Down-on-his-luck entrepreneur Bill Martin and sidekick Stuff Oliver try to stay one step in front of creditors in their seedy waterfront office when they meet ""The Captain,"" an idiosyncratic peg-legged old sailor. The Captain is convinced that the treasure of pirate Sir Henry Morgan is hidden somewhere in a castle on an offshore island recently inherited by Martin. His proof is a treasure map, half of which has been stolen by a mysterious phantom who lurks in the shadows waiting for an opportunity to steal the other half. Sensing a moneymaking opportunity, Bill tries to recruit customers willing to pay $50 apiece for a ""treasure hunt"" outing to the ""haunted"" island. Among those signing up are heiress Wendy Creighton and her bored, ineffectual boy friend, a dimwitted police sergeant, a professor whose expertise is old maps, a wanted murderer and his moll, and Bill's cousin George, who has recently offered $20,000 to buy the supposedly worthless island. They all get more than the few goosebumps they bargained for as death and the phantom await them in the ghostly castle.","Spanish, English",United States,60 min,Approved,N/A,5.9,"1,116",https://m.media-amazon.com/images/M/MV5BNThiMTZjNWQtZjlmOS00YWQ1LThiOTktYWZlNjY3ZDM0ZjdkXkEyXkFqcGc@._V1_SX300.jpg
tt1326224,Graphic Sexual Horror,2009,movie,Documentary,"Barbara Bell, Anna Lorentzon",Barbara Bell,"Peter Ackworth, Claire Adams, Cyd Black","Graphic Sexual Horror takes a peek behind the terrifying facade behind the most notorious of bondage websites, exploring the dark mind of its artistic creator and asking hard questions about personal responsibility. Interviews reveal deep fascinations with bondage and sadomasochism that run parallel, and in fact become irreversibly entwined with the lure of money.",English,"United States, Sweden",84 min,Not Rated,2 wins,6.2,949,https://m.media-amazon.com/images/M/MV5BMjE3MTYwMDc0OF5BMl5BanBnXkFtZTcwNzQ2NTk5Mw@@._V1_SX300.jpg
tt15768444,In Search of Darkness Part III: The Final Journey Into '80s Horror,2022,movie,"Documentary, History, Horror",David A. Weiner,David A. Weiner,"David Dastmalchian, Lance Guest, John Carpenter","Conclusion to In Search of Darkness trilogy featuring the straight-to-video horror classics that populated the shelves at the video rental store. Imaginative, gory, experimental and entertaining. These hidden gems are ripe for red...",English,United States,341 min,Not Rated,1 nomination total,7.9,945,https://m.media-amazon.com/images/M/MV5BYmE1ZjFmZDEtMjhmYi00MjFlLTliMjgtMzM3Y2Q2YzVmOGJmXkEyXkFqcGc@._V1_SX300.jpg
tt9035222,FX's American Horror Story: Apocalypse After Show,2018–,series,Horror,N/A,N/A,"Alana Jordan, Berenice Amador","I have just spent the worst 2 hours of my life, literally succumbing to feelings unknown to me untill now! Can one truely feel suicidal, insane, nausea, testical cancer in the final stages, freshly having undergone a lobotomy and being skined alive all at once just by a short exposure to what must be the final piece of television trash produced by a incompetent writer, director and cast? All I can wish for is that they may all receive the ending they endure in this show, a slow and painful end.",English,United States,N/A,N/A,N/A,7.5,918,https://m.media-amazon.com/images/M/MV5BNmFiMDMwYmYtMDcwMS00YjAzLThjOTItYWFhYzRmYTEwMjc3XkEyXkFqcGc@._V1_SX300.jpg
tt2402539,American Horror House,2012,movie,Horror,Darin Scott,Anthony C. Ferrante,"Alessandra Torresani, Cameron Deane Stewart, Dave Davis",It's Halloween night. A sorority house is inundated with ghosts while the housemother goes on a killing spree.,English,United States,83 min,TV-14,N/A,3.8,914,https://m.media-amazon.com/images/M/MV5BOGVjNDAyMmEtZGQxZC00YzA4LWJkZWEtMGExYWY4ZTZkZWJiXkEyXkFqcGc@._V1_SX300.jpg
tt1282045,Flu Bird Horror,2008,movie,"Horror, Thriller",Leigh Scott,"Brian Smith, Tony Daniel","Clare Carey, Lance Guest, Jonathon Trent",Two amateurish hunters are attacked by creepy birds in the woods. Meanwhile seven delinquents are camping in the forest with their counselor in a program of reintegration to the society. Suddenly they are attacked by the birds and the counselor dies and one of the youngsters is wounded. The brutal Johnson imposes his leadership by force over the others while they are hunted by the birds. Meanwhile ranger Garrett finds one of the hunters passed out in the forest and takes him to the hospital.,English,"United States, Germany, Romania",89 min,R,N/A,3.1,902,https://m.media-amazon.com/images/M/MV5BODA2YjliY2MtYzk2MC00MDgwLWFmMjYtMDZhYTBmNmExZWRmXkEyXkFqcGc@._V1_SX300.jpg
tt5061126,Rocky Horror Show Live,2015,movie,"Comedy, Horror, Musical",Christopher Luscombe,Richard O'Brien,"Jayde Westaby, Haley Flaherty, Ben Forster","A live stage production of the musical, filmed at the Playhouse Theatre in London, commemorating the 40th anniversary of the release of The Rocky Horror Picture Show (1975).",English,United Kingdom,106 min,N/A,N/A,8.1,897,https://m.media-amazon.com/images/M/MV5BYWMwODIzNTctYzYzYy00MDM2LTljZmQtYzgxNDA2NzU0MDVkXkEyXkFqcGc@._V1_SX300.jpg
tt21923908,The 101 Scariest Horror Movie Moments of All Time,2022,series,"Documentary, Horror",N/A,N/A,"Ryan Turek, Mick Garris, Alexandra Essoe","Master filmmakers and genre experts celebrate the most terrifying moments from the greatest horror films, exploring how these scenes were created and why they seared themselves into viewers' brains.",English,United States,N/A,Not Rated,1 win total,8.1,851,https://m.media-amazon.com/images/M/MV5BMjU0ZDA3ODQtMDIxNS00Y2MyLWFjMTktZmIyNjVjMTNjY2QyXkEyXkFqcGc@._V1_SX300.jpg
tt1738321,A History of Horror with Mark Gatiss,2010,series,Documentary,N/A,N/A,"Mark Gatiss, John Carpenter, Michael Roberts","Mark Gatiss examines the history of the horror film, from classic Hollywood monsters to Hammer's glory days and beyond.",English,United Kingdom,177 min,N/A,N/A,8.1,849,https://m.media-amazon.com/images/M/MV5BODUwOTJjMjYtOGQ5Ni00MWYyLWIzMmQtM2NlZjhlN2U3ZDIwXkEyXkFqcGc@._V1_SX300.jpg
tt0062193,Gallery of Horror,1967,movie,"Drama, Fantasy, Horror",David L. Hewitt,"Russ Jones, David L. Hewitt, Gary R. Heacock","Lon Chaney Jr., John Carradine, Rochelle Hudson","John Carradine narrates five horror tales, each with a comically predictable surprise ending. In the first, ""The Witches Clock"" (sic), The Farrells have purchased an old mansion in Salem Massachusetts, and are warned by the town doctor, Finchley, of the history of witches in the community, and the old clock which they brought up from the attic. Then an old man named Tristram Halbin comes for a visit. The second story, ""King of the Vampires"" deals with a slight-figured killer, called the King of the Vampires by Scotland Yard, which sends Brenner to investigate. The third, ""Monster Raid,"" is about a man turned zombie when he OD's on his experimental drug, who returns to avenge his death at the hands of his widow and her lover-now husband. ""Spark of Life"" deals with a doctor Mendell obsessed with the experiments of a thrown-out professor named Erich von Frankenstein, and two of his students who try to restore a cadaver to life. ""Count Alucard"" (called ""Alucard"" by Carradine and ""Dracula: on the end credits, is a variation on the Dracula story, with the Count acquiring the deed to Carfax Abbey from Harker, as vampiresses and dead bodies start turning up. It, too, has a surprise ending unrelated to Stoker.",English,United States,83 min,Not Rated,N/A,3.4,831,https://m.media-amazon.com/images/M/MV5BMjBmYWJhNGUtNjEwOS00NTIxLWIyMTYtYmY3YzM1NDM5NGFlXkEyXkFqcGc@._V1_SX300.jpg
tt2961768,Horror Stories,2012,movie,"Crime, Drama, Fantasy","Jung Bum-shik, Ji-Yeong Hong, Gok Kim","Jung Bum-shik, Hye-joo Byun, Gok Kim","Kim Bo-kyung, Nam Bo-ra, Jung Won Cha","A teenager is abducted and forced to tell the scariest tales she knows, leading to this anthology of four stories: a brother and sister are under siege while home alone; a killer escapes police custody mid-flight; step-sisters take plastic surgery to nightmarishly macabre extremes; a paramedic and mother standoff over her infected young daughter.",Korean,South Korea,108 min,N/A,2 nominations,5.7,814,https://m.media-amazon.com/images/M/MV5BOWU1MDE0YWQtYjlhNi00ODA2LTk5MTItZTNkY2UzZmJiY2VhXkEyXkFqcGc@._V1_SX300.jpg
tt15132736,Horror Noire,2021,movie,Horror,"Zandashé Brown, Robin Givens, Rob Greenlea","Steven Barnes, Ezra Claytan Daniels, Tananarive Due","Peter Stormare, Tony Todd, Lesley-Ann Brandt","Presents together six horror stories from Black directors and screenwriters in a single film: ""Daddy,"" ""Bride Before You,"" ""Brand of Evil,"" ""The Lake,"" ""Sundown"" and ""Fugue State"".",English,United States,152 min,N/A,N/A,5.2,794,https://m.media-amazon.com/images/M/MV5BODViNGFlNDMtZmYyOS00Zjk2LWEyMjEtN2MxZDRkMDRlMzdjXkEyXkFqcGc@._V1_SX300.jpg
tt3135424,Why Horror?,2014,movie,"Documentary, Biography, Horror","Nicolas Kleiman, Rob Lindsay",Rob Lindsay,"Alexandre Aja, Chris Alexander, Dave Alexander","WHY Horror? is a feature length documentary following horror fan Tal Zimerman as he looks at the psychology of horror around the world in order to understand why we love to be scared. Horror is a global phenomenon. Millions of people love it, yet horror fans are often misunderstood. Tal Zimerman should know. He's one of them. Tal goes on a journey around the world to understand why people thrive on on blood and guts found in movies, books and video games. He meets with the genre's leading filmmakers, writers, actors and psychologists to discover how horror looks in different cultures, why it's so popular and how it affects our minds. Tal wants to know - WHY Horror?","English, Spanish, Japanese",Canada,81 min,Not Rated,1 nomination,6.2,786,https://m.media-amazon.com/images/M/MV5BMTc0OTg2MzA0OF5BMl5BanBnXkFtZTgwMTYxMjczNDE@._V1_SX300.jpg
tt0856346,Ayakashi - Samurai Horror Tales,2006,series,"Animation, Fantasy, Horror",N/A,N/A,"Kozue Kamada, Eiji Takemoto, Sam Vincent","Made up of three stories: ""Yotsuya Ghost Story"", an adaptation of the classic Japanese ghost story; ""Goddess of the Dark Tower"", and Goblin Cat.",Japanese,Japan,25 min,Not Rated,N/A,7.3,782,https://m.media-amazon.com/images/M/MV5BMTQ3MjgxNDUzOV5BMl5BanBnXkFtZTcwMzgzNjY0MQ@@._V1_SX300.jpg
tt0214247,Universal Horror,1998,movie,"Documentary, Horror",Kevin Brownlow,N/A,"Kenneth Branagh, Christopher Adamson, John Augur","A documentary examining the early days of horror films, particularly those crafted at Universal Studios during the 1930s.",English,"United Kingdom, United States",95 min,N/A,1 win & 1 nomination total,7.5,766,https://m.media-amazon.com/images/M/MV5BNTFiNTFkODgtNzZjMi00N2Q1LThiNTktY2ViOWFjZDU3ODg3XkEyXkFqcGc@._V1_SX300.jpg
tt0068291,Blood of Ghastly Horror,1967,movie,"Horror, Sci-Fi",Al Adamson,"Al Adamson, Samuel M. Sherman, Dick Poston","John Carradine, Kent Taylor, Tommy Kirk","A mad scientist implants an electronic device into the brain of an injured soldier, which turns him into a psychotic killer.",English,United States,85 min,GP,N/A,2.8,762,https://m.media-amazon.com/images/M/MV5BMGVjMjI1MGMtOTk1Yi00MGQyLThkOTYtZjk5MTVkMWVkMzY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt1671746,The 50 Best Horror Movies You've Never Seen,2014,movie,"Documentary, Horror",Anthony Masi,N/A,"Peter Atkins, Michelle Bauer, Rachel Belofsky","Fifty lesser-known horror flicks hailed by critics and genre fans as ""absolute must-sees"" are given the spotlight with fun, engaging commentary from journalists, directors, actors and critics in a countdown like no other. Stalkers, monsters, slashers, evil dolls, terrorized babysitters, holiday maniacs, mannequins, eerie motels, even giant rats... they're ALL featured in ""The 50 Best Horror Movies You've Never Seen!""",English,United States,139 min,Not Rated,N/A,6.1,721,https://m.media-amazon.com/images/M/MV5BMjMzMDkwODUwM15BMl5BanBnXkFtZTgwNDM1MjI5MTE@._V1_SX300.jpg
tt0061795,The Horror of Blackwood Castle,1968,movie,"Crime, Horror, Thriller",Alfred Vohrer,"Edgar Wallace, Herbert Reinecker","Heinz Drache, Karin Baal, Horst Tappert",Scotland Yard must discover why people are being murdered by a monstrous dog at Blackwood Castle.,German,West Germany,92 min,PG,N/A,6.2,691,https://m.media-amazon.com/images/M/MV5BYWEwOWJiYzEtODBhMS00MDQ4LThiZDYtYjdlNjcyYTY4YmQ0XkEyXkFqcGc@._V1_SX300.jpg
tt0297847,Dario Argento: An Eye for Horror,2001,movie,"Documentary, Horror",Leon Ferguson,Charles Preece,"Mark Kermode, Dario Argento, John Carpenter",Documentary that explores Argento's film career.,"English, Italian",United Kingdom,57 min,R,N/A,6.8,676,https://m.media-amazon.com/images/M/MV5BMTIzODA4NjE5NV5BMl5BanBnXkFtZTcwMjgyNDUyMQ@@._V1_SX300.jpg
