imdbID,Title,Year,Type,Genre,Director,Writer,Actors,Plot,Language,Country,Runtime,Rated,Awards,imdbRating,imdbVotes,Poster
tt2359704,JoJo's Bizarre Adventure,2012–,series,"Animation, Action, Adventure",,,"David Vincent, Daisuke Ono, Matthew Mercer","Chronicles the struggles of the cursed Joestar bloodline against the forces of evil. Beginning in 1880, Part I follows Jonathan Joestar as he matures with and eventually combats his adoptive brother, the cunning, merciless Dio Brando. Set in 1938, Part II follows the misadventures of Joseph Joestar, grandson of Jonathan, as he masters the Ripple in order to combat hostile, ancient super-beings named the Pillar Men; creators of the Stone Mask. Part III follows Jotaro Kujo and his group as they journey from Tokyo to Cairo to save his mother's life by defeating his family's resurrected archenemy, Dio. In Part IV, an Arrow manifesting latent Stand abilities travels throughout Morioh, Japan in 1999; as high-schooler Josuke Higashikata (illegitimate son of Joseph) and friends seek out the culprit of a series of decade-long homicides. Set in 2001, Part V follows Giorno Giovanna, son of Dio, and his ambition to rise within the Neapolitan mafia by subverting its most powerful gang: Passione.","Japanese, English",Japan,30 min,TV-MA,3 wins & 23 nominations total,8.5,"51,361",https://m.media-amazon.com/images/M/MV5BMzIyNzY4NTMtNmVhYS00OWFhLTkwMWMtOGFkNTdmNWU2ZDdiXkEyXkFqcGc@._V1_SX300.jpg
tt0210418,Digimon Adventure,1999–2000,series,"Animation, Action, Adventure",,"Edward Kay, Roberto Santiago","Hiroaki Hirata, Joshua Seth, Toshiko Fujita","Seven kids attending a summer camp in Japan are transported to an alternate world linked to ours by the Information Superhighway. That's why it is called Digiworld. The kids make friends with strange creatures called Digimon who become stranger as they ""digivolve"". During the course of the story, the kids learn that they and the Digimon are the only hope of saving both Earth and Digiworld from total destruction.",Japanese,Japan,24 min,TV-Y7,,7.4,"26,459",https://m.media-amazon.com/images/M/MV5BZmZjN2I2OGEtMzJkMS00Y2I2LWI0ZGQtMjExNzY0Mzk1YjEwXkEyXkFqcGc@._V1_SX300.jpg
tt0113114,Free Willy 2: The Adventure Home,1995,movie,"Adventure, Drama, Family",Dwight H. Little,"Karen Janszen, Corey Blechman, John Mattson","Jason James Richter, Michael Madsen, Francis Capra","Willy the smart and rebellious whale and Jessie the orphaned boy team up to escape Willy's captivity and horrible owner to get back to his pod. Can they succeed with the help of Annie and Glenn Jessie's foster parents, Randolph the spiritual friend of Willy and Jessie, and Rae Willy's trainer?","English, Danish, Malay, Dutch, Indonesian, Finnish, Luxembourgish, French Sign ","France, United States",95 min,PG,2 wins & 2 nominations total,5.1,"20,306",https://m.media-amazon.com/images/M/MV5BMmVjZjMxMmUtYWQ4Mi00YzAzLThkMmQtZjNmMGQyNDVkNzk2XkEyXkFqcGc@._V1_SX300.jpg
tt1520498,The Oogieloves in the Big Balloon Adventure,2012,movie,"Adventure, Family, Fantasy",Matthew Diamond,"Scott Stabile, Kenn Viselman, Alex J Greene","Jaime Pressly, Cloris Leachman, Christopher Lloyd","It's Schluufy's birthday, and the Oogieloves (Goobie, Zoozie and Toofie), along with their friends J. Edgar, Windy Window and Ruffy, are organizing a party. (Shh! It's a secret.) Everything is going along just perfectly until J. Edgar trips and loses the last five magical balloons in all of Lovelyloveville--OH NO! The Oogiloves set out to find the magical balloons in time to save their friend's party. Along the way, they meet some very interesting characters indeed, including Dotty Rounder (Cloris Leachman), Bobby Wobbly (Carey Elwes), Milky Marvin (Chazz Palminteri), Rosalie Rosebud (Toni Braxton) and Lola and Lero Sombero (Christopher Lloyd and Jaime Pressly). Can these new friends help them recover the magical balloons and get back to the cottage in time to celebrate Schluufy's surprise birthday?",English,United States,88 min,G,2 nominations total,1.7,"15,639",https://m.media-amazon.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_SX300.jpg
tt5452780,Olaf's Frozen Adventure,2017,movie,"Animation, Short, Adventure","Kevin Deters, Stevie Wermers",Jac Schaeffer,"Josh Gad, Idina Menzel, Kristen Bell","Olaf teams up with Sven on a merry mission in Walt Disney Animation Studios' 21-minute featurette ""Olaf's Frozen Adventure."" It's the first holiday season since the gates reopened and Anna and Elsa host a celebration for all of Arendelle. When the townspeople unexpectedly leave early to enjoy their individual holiday customs, the sisters realize they have no family traditions of their own. So, Olaf sets out to comb the kingdom to bring home the best traditions and save this first Christmas for his friends.",English,"Japan, United States",22 min,G,3 nominations total,5.7,"14,759",https://m.media-amazon.com/images/M/MV5BMzRlNWU1NjMtMTY3ZC00MmQxLTk0YWEtNzcxNzI3NjFhNDQzXkEyXkFqcGc@._V1_SX300.jpg
tt0089901,Remo Williams: The Adventure Begins,1985,movie,"Action, Adventure, Comedy",Guy Hamilton,"Richard Sapir, Warren Murphy, Christopher Wood","Fred Ward, Joel Grey, Wilford Brimley","An NYPD cop is 'killed' in an accident. The death is faked, and he is inducted into the organization CURE, dedicated to preserving the constitution by working outside of it. Remo is to become the enforcement wing (assassin) of CURE, and learns an ancient Korean martial art from Chiun, the Master of Sinanju. Based on the popular pulp series ""The Destroyer,"" by Richard Sapir and Warren Murphy.",English,"United States, Mexico",121 min,PG-13,Nominated for 1 Oscar. 4 nominations total,6.4,"14,572",https://m.media-amazon.com/images/M/MV5BZTYwZDQ1NTQtMGJhZC00NGI5LWFiODgtY2MzZDgyM2MzNWI4XkEyXkFqcGc@._V1_SX300.jpg
tt0087225,The Ewok Adventure,1984,movie,"Adventure, Family, Fantasy",John Korty,"George Lucas, Bob Carrau","Eric Walker, Warwick Davis, Fionnula Flanagan","The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",English,United States,96 min,TV-G,Won 1 Primetime Emmy. 1 win & 1 nomination total,5.3,"13,046",https://m.media-amazon.com/images/M/MV5BY2E1MDRkMTUtOWFlMy00Y2U0LWJlNGEtMTc2NWU1Y2EwMzUwXkEyXkFqcGc@._V1_SX300.jpg
tt0249677,Lady and the Tramp 2: Scamp's Adventure,2001,movie,"Animation, Adventure, Family, Musical, Romance","Darrell Rooney, Jeannine Roussel(co-director)","Bill Motz (screenplay), Bob Roth (screenplay), Tom Rogers (additional screenplay material), Flip Kobler (additional screenplay material), Cindy Marcus (additional screenplay material), Ward Greene (characters)","Scott Wolf, Alyssa Milano, Chazz Palminteri, Jeff Bennett","Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?",English,"USA, Australia",69 min,G,1 win & 7 nominations.,5.9,"10,962",https://m.media-amazon.com/images/M/MV5BYTFlNTI4MjgtNmU3Mi00ODQwLTg5MWYtMjAyNDVjMDM3NWY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_SX300.jpg
tt2112210,An Awkward Sexual Adventure,2012,movie,"Comedy, Romance",Sean Garrity,"Jonas Chernick, Marguerite Pigott","Jonas Chernick, Emily Hampshire, Sarah Manninen","Thirty-seven year old Winnipeg-based accountant Jordan Abrams, a proverbial doormat of a man, has pined after Rachel Stern since he was twelve. He finally got her to be his girlfriend last year after she being a peripheral or not so peripheral part of his life all these years. Now, in a relationship for a year, Jordan plans on asking her to marry him on a week-long romantic vacation they are taking to Niagara Falls. Rachel not only decides not to go on the trip, but dumps him when he, learning that she isn't going, asks her to marry him the day before the trip instead. The primary reason she dumps him?: he's lousy in bed, she not being able to envision bad, boring sex with him for the rest of her life. Rachel convinces him to take the vacation by himself, instead hanging out in Toronto with his college friend Dandak, his return from the vacation when they will talk about the break-up in more detail. Dandak, a sex machine, sees his role in his mending his friend's broken heart as getting him back in the dating scene. Jordan, however, can only think about getting Rachel back, he believing the best way to be a better lover by getting sex pointers from Dandak and to make Rachel jealous by texting her a photograph of him together with a sexy woman. The woman who obliges his sexy photograph request is Julia Bowe, a stripper he befriends. Due to Dandak's changing circumstance, Jordan turns to sexually-liberated Jules also to be his non-sex sex teacher, he in return helping her manage her dismal finances, she who has no concept of money or its management beyond buying whatever she wants. In Jordan and Jules' not always smooth student-teacher and teacher-student relationships, in what ends up being Jordan and Rachel's truncated week apart, and in Dandak dealing with his new situation, each in the collective may eventually come to the realization of what and who he or she wants in life, the further issue being if they can admit these realizations to themselves and the people that matter.","English, Hebrew",Canada,98 min,Not Rated,4 wins & 7 nominations total,6.1,"10,609",https://m.media-amazon.com/images/M/MV5BMjI5MTYzOTMyNF5BMl5BanBnXkFtZTcwNTgwNDYzOQ@@._V1_SX300.jpg
tt11165358,Adventure Time: Distant Lands,2020–2021,series,"Animation, Action, Adventure",,"Adam Muto, Pendleton Ward","Jeremy Shada, Niki Yang, John DiMaggio",Four hour-long specials that explore the unseen corners of the world of Adventure Time with both familiar and exciting brand-new characters.,English,"United States, South Korea",1 min,TV-PG,1 win & 4 nominations total,8.6,"10,038",https://m.media-amazon.com/images/M/MV5BZWU0Njc1MzYtNDAzMC00MGZhLThhYTMtNDllYzUxNTMzOGQ0XkEyXkFqcGc@._V1_SX300.jpg
tt15248880,Adventure Time: Fionna & Cake,2023,series,"Animation, Action, Adventure",,"Adam Muto, Pendleton Ward","Madeleine Martin, Roz Ryan, Tom Kenny","Fionna, her best friend Cake and the former Ice King, Simon Petrikov, embark on an adventure through the multiverse, dodging new threats and making self-discoveries along the way.",English,United States,,TV-14,Won 1 Primetime Emmy. 2 wins & 3 nominations total,8.8,"9,795",https://m.media-amazon.com/images/M/MV5BMzE2MTA5YjQtMzU5Ni00MWY5LWJiMTktOWRjZjZkMDVjYjlkXkEyXkFqcGc@._V1_SX300.jpg
tt0324941,101 Dalmatians 2: Patch's London Adventure,2002,movie,"Animation, Adventure, Comedy, Family, Musical","Jim Kammerud, Brian Smith","Jim Kammerud (story), Dan Root (story), Garrett K. Schiff (story), Brian Smith (story), Jim Kammerud (screenplay), Brian Smith (screenplay), Dodie Smith (novel), Michael Lucker, Temple Mathews (additional script material)","Barry Bostwick, Jason Alexander, Martin Short, Bobby Lockwood","Roger, Anita and their canine clan are packing for the big move to Dalmatian Plantation, a home in the country with plenty of room for the 101 pups and far from the clutches of Cruella DeVil. The feistiest pup, Patch, feels lost in a sea of spots and longs to be a one-of-a-kind wonderdog like his TV hero, Thunderbolt. While watching the Thunderbolt Adventure Hour, Patch hears about a chance to appear on the show while it's filming in London. However, the family move will interfere with Patch's opportunity - until he's accidentally left behind in the commotion. Patch heads for the audition to meet his hero. Meanwhile, Thunderbolt's ""trusty"" sidekick, Lightning, reveals that the producers of the show want to replace Thunderbolt with a younger dog. In order to save his job, Thunderbolt decides he will go into the real world and perform an act of true heroism to prove himself. A veritable reference book to Thunderbolt's many adventures, Patch provides the perfect guide for the TV star in his attempts at real-life heroics. As for Cruella DeVil - she's back and more obsessed with Dalmatians than ever. At first, she's able to calm her frenzy through an affiliation with a spot-fixated artist.",English,USA,74 min,G,5 wins & 10 nominations.,5.8,"8,488",https://m.media-amazon.com/images/M/MV5BM2U0MDJkYWMtYmU0NS00ZjFkLWE2MTMtNzA5OTQ5ZWZiODI3XkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg
tt0110300,The Land Before Time II: The Great Valley Adventure,1994,movie,"Animation, Adventure, Family, Musical",Roy Allen Smith,"Dev Ross (screenplay by), John Loy (screenplay by), John Ludin (screenplay by), Judy Freudberg (based on characters created by), Tony Geiss (based on characters created by)","John Ingle, Scott McAfee, Candace Hutson, Heather Hogan","In search of some adventure in their safe and peaceful valley, the five dinosaur friends make a hideaway. From there, they spot two thieves in action, stealing an egg from one of their broods. They chase them down and manage to recover the egg without its parents noticing, but in the process, accidentally create an opening into the valley, allowing two dreaded Sharptooths in. Everyone must fight them off together to preserve their peaceful way of life.",English,USA,73 min,G,1 nomination.,5.9,"8,481",https://m.media-amazon.com/images/M/MV5BMTY2ODkwMjIyMF5BMl5BanBnXkFtZTYwMjM2MDg5._V1_SX300.jpg
tt2663812,An Adventure in Space and Time,2013,movie,"Biography, Drama, History",Terry McDonough,Mark Gatiss,"David Bradley, Ross Gurney-Randall, Roger May","In 1963 Sydney Newman, progressive head of BBC TV's drama department, wants to fill a Saturday tea-time slot with a show with youth appeal and hits on the idea of an august figure, like a doctor, leading a group of companions on time travel adventures. He engages inexperienced young producer Verity Lambert to expand the idea. Fighting sexist and racial bigotry Verity and young Indian director Waris Hussein persuade crusty character actor William Hartnell to play the doctor figure and, despite technical hiccups and competition with coverage of the Kennedy assassination, the first episode of 'Doctor Who' is born. As the show becomes a success Hartnell displays an obsession with his character but, after three years, ill health catches up with him and he starts to forget lines. Newman tells him that Doctor Who will 'regenerate' and he will be replaced by younger actor Patrick Troughton. Though attached to the part and reluctant to give it up Hartnell wishes every success to Troughton, the first of several actors to play a part which will endure for fifty years.",English,United Kingdom,86 min,TV-PG,Nominated for 1 BAFTA Award1 win & 9 nominations total,8.2,"7,784",https://m.media-amazon.com/images/M/MV5BMWM2ODE2YWEtNzY1Mi00YzliLWFhZDItYzNiN2U4ZTdlZDkwXkEyXkFqcGc@._V1_SX300.jpg
tt0211145,Digimon Adventure,1999–2000,series,"Animation, Action, Adventure",,Akiyoshi Hongo,"Hiroaki Hirata, Toshiko Fujita, Chika Sakamoto","An animated series based on the popular children's toy ""Digimon"", in which kids raise and train electronic monsters to fight against those raised by other kids. The show follows the adventures of a team of real monster trainers as they travel about honing the skills of their monsters and facing challenges from rival trainers, some of whom don't feel obliged to fight fair.",Japanese,Japan,30 min,TV-PG,,7.9,"7,742",https://m.media-amazon.com/images/M/MV5BMDc3ZmE2Y2EtNjNmMC00YmI0LWExMDMtYmI1YmUwNmY1ZmQxXkEyXkFqcGc@._V1_SX300.jpg
tt0072608,The Adventure of Sherlock Holmes' Smarter Brother,1975,movie,"Comedy, Crime, Music",Gene Wilder,"Gene Wilder, Arthur Conan Doyle","Gene Wilder, Madeline Kahn, Marty Feldman","Sherlock Holmes' younger brother is annoyed that he has had to live in Sherlock's shadow for so long. When Sherlock goes to the continent, he sends a case to his brother who constantly tries with varying success, to imitate Sherlock's deductive and observational tricks.",English,"United Kingdom, United States",91 min,PG,,6.0,"7,605",https://m.media-amazon.com/images/M/MV5BNjFlMWYwMmEtMzdiZi00MWVlLTliNzktOTU1MGQwZDBmY2IyXkEyXkFqcGc@._V1_SX300.jpg
tt1629440,Sharpay's Fabulous Adventure,2011,movie,"Comedy, Drama, Family, Music, Musical, Romance",Michael Lembeck,"Robert Horn, Peter Barsocchini (based on characters created for ""High School Musical"" by)","Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Steven Perry","Blonde-haired diva Sharpay, finally has her own adventure, as she travels to New York City hoping to make it big. But Sharpay has a hard road ahead, when she realizes that in the real world, leading roles aren't handed over to talented teenagers on a silver platter.",English,USA,90 min,G,1 nomination.,4.7,"6,136",https://m.media-amazon.com/images/M/MV5BNGJlYzM4NTMtNDViNS00ZjAxLTlmYzgtNmQwN2RjMjE2MzA4XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg
tt0092752,The Chipmunk Adventure,1987,movie,"Animation, Adventure, Comedy",Janice Karman,"Janice Karman, Ross Bagdasarian Jr., Ross Bagdasarian","Ross Bagdasarian Jr., Janice Karman, Dody Goodman","Alvin has entered himself and Simon and Theodore in a hot-air balloon race around the world against the Chipettes to deliver diamonds for a group of diamond smugglers. The winners will collect a prize of $100,000. Kids and adults will enjoy this film made with musical numbers by the Chipmunks and the Chipettes.",English,United States,77 min,G,1 nomination,7.2,"6,096",https://m.media-amazon.com/images/M/MV5BMWFmYjAzOWItMTc1OC00ZTY3LTkyY2YtN2NhOGQ5MWM3MTY2XkEyXkFqcGc@._V1_SX300.jpg
tt0078856,Beyond the Poseidon Adventure,1979,movie,"Action, Adventure",Irwin Allen,"Paul Gallico, Nelson Gidding","Michael Caine, Sally Field, Telly Savalas","After The Poseidon Adventure (1972), in which the ship got flipped over by a tidal wave, the ship drifts bottom-up in the sea. While there are passengers still on-board waiting to be rescued, two rivalling salvage parties enter the ship on search for money, gold, and a small amount of plutonium.",English,United States,114 min,PG,2 nominations,4.7,"5,984",https://m.media-amazon.com/images/M/MV5BZGU5M2FmNDYtMzlhYi00NGRmLThkZTAtMWVlMTdlNjZhOTQ0XkEyXkFqcGc@._V1_SX300.jpg
tt0119918,Pooh's Grand Adventure: The Search for Christopher Robin,1997,movie,"Animation, Adventure, Comedy, Family, Musical",Karl Geurs,"A.A. Milne (stories), Karl Geurs (screenplay), Carter Crocker (screenplay)","Jim Cummings, John Fiedler, Ken Sansom, Andre Stojka","Winnie the Pooh and Christopher Robin are best friends who wish they could be together forever. However Christopher Robin needs to go to school. Christopher Robin has trouble telling Pooh that they will be separated, so he leaves him a note. Pooh, misunderstanding and believing that Christopher Robin has gone to Skull and needs his help launches a rescue mission with the help of Rabbit, Tigger, and Piglet.",English,USA,76 min,G,5 nominations.,7.1,"5,457",https://m.media-amazon.com/images/M/MV5BMjkxYTAyNDktNTQ3Yy00MjJjLTkzYTktNDJjYTkyMzdjY2E5XkEyXkFqcGdeQXVyOTg4MDk3MTQ@._V1_SX300.jpg
tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,movie,"Comedy, Drama, Romance",Maria Maggenti,Maria Maggenti,"Laurel Holloman, Nicole Ari Parker, Maggie Moore","The story of two girls, Randy and Evie. Randy is a low economic class lesbian living with other lesbians including her aunt. Evie is a wealthy, popular girl with a boyfriend. When Evie befriends Randy, she begins to feel a passion for her she's never felt before. What follows is a sweet, tender romance between the two while Evie is cast away by her friends and Randy is chided by her family. The two don't care, though, because they are in love.",English,United States,94 min,R,1 win,6.6,"5,378",https://m.media-amazon.com/images/M/MV5BZjMwZDg3YmQtNTNkNy00OGZiLWJlNGMtYmMzZTU4NGM4NGVjXkEyXkFqcGc@._V1_SX300.jpg
tt0112342,The Amazing Panda Adventure,1995,movie,"Adventure, Drama, Family",Christopher Cain,"John Wilcox, Steven Alldredge, Jeff Rothberg","Stephen Lang, Ryan Slater, Yi Ding","Young American Ryan Tyler visits his zoologist father on a panda preserve in China while on summer vacation and gets involved in the rescue of a baby panda from unscrupulous poachers who want to murder the cub's mother and sell the baby to a zoo. Ling, a young Chinese girl, and her grandfather help in the rescue which, if successful, will ultimately result in saving the reserve from being shut down by officious bureaucrats.",English,United States,84 min,PG,3 nominations,5.7,"4,389",https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
tt0181196,Buzz Lightyear of Star Command: The Adventure Begins,2000,movie,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",Tad Stones,"Mark McCorkle, Bob Schooley, Bill Motz, Bob Roth","Tim Allen, Nicole Sullivan, Larry Miller, Stephen Furst","After a successful mission in which his partner, Warp Darkmatter, fell in battle, Buzz Lightyear vows never to put another partner at risk and works solo. This vow, however is challenged by Star Command who assigns young Mira Nova to be Warp's replacement over Buzz's objections. In addition, the LGMs suggest he tries a new robot for an assistant while a lowly janitor, Booster, has his dreams of joining the Space Rangers. Together, this group of disparate heroes find they must work together to save the galaxy when Emporer Zurg hatches his grandest scheme for conquest yet.",English,USA,70 min,Not Rated,2 nominations.,6.2,"4,324",https://m.media-amazon.com/images/M/MV5BMTY4MzQwNjgzMV5BMl5BanBnXkFtZTYwMjk5Mjg5._V1_SX300.jpg
tt0061376,The Last Adventure,1967,movie,"Adventure, Drama",Robert Enrico,"Robert Enrico, José Giovanni, Pierre Pelegri","Alain Delon, Lino Ventura, Joanna Shimkus","Two adventurers and best friends, Roland and Manu, are the victims of a practical joke that costs Manu his pilot's license. With seeming contrition, the jokesters tell Roland and Manu about a crashed plane lying on the ocean floor off the coast of Congo stuffed with riches. The adventurers set off to find the loot. Going with them is Laetitia, an artistic young woman who treats them like brothers, plays along with their schemes, makes sculptures of found objects, and dreams of buying an old fort at the mouth of the Charente. The Congo tip turns out to be a double cross, and the adventurers must pick up the pieces. A trip to Fort Boyard completes the circle.",French,"France, Italy",112 min,M,,7.0,"4,141",https://m.media-amazon.com/images/M/MV5BOGFiNTQzYzAtNTg0MC00NzM1LThiNGMtOGU2NWQyMjkwYmE1XkEyXkFqcGc@._V1_SX300.jpg
tt0367623,Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,movie,Comedy,Nick Marck,Matty Simmons,"Kate Simmons, Jake Thomas, Randy Quaid","Though Eddie's fired right at Christmastime, his boss sends him and his family on a South Pacific vacation, hoping Eddie won't sue him after being bitten by a lab monkey. When the Tuttle family winds up trapped on a tropical island, however, Eddie manages to provide for everyone and prove himself a real man.",English,United States,83 min,TV-14,1 nomination total,2.7,"4,039",https://m.media-amazon.com/images/M/MV5BMzU4ZjBkM2UtOTZkOS00NGY3LTk2YzItZTFlMDExNWE1YTNhXkEyXkFqcGc@._V1_SX300.jpg
tt4902964,Rapunzel's Tangled Adventure,2017–2020,series,"Animation, Action, Adventure",,"Shane Prigmore, Chris Sonnenburg","Mandy Moore, Zachary Levi, Eden Espinosa","Set between Walt Disney Animation Studios' ""Tangled"" and its short film ""Tangled Ever After,"" this animated adventure/comedy series unfolds as Rapunzel acquaints herself with her parents, her kingdom and the people of Corona.","English, Czech, German","United States, Canada",21 min,TV-Y7,8 wins & 15 nominations total,7.7,"4,016",https://m.media-amazon.com/images/M/MV5BODlkMzYwYWItNzU0OS00NDYxLThhMzYtMzQwMzk4YzkxNGJkXkEyXkFqcGc@._V1_SX300.jpg
tt0419358,The Poseidon Adventure,2005,movie,"Action, Adventure, Drama",John Putch,"Paul Gallico, Bryce Zabel","Adam Baldwin, Rutger Hauer, Steve Guttenberg","A cruise ship succumbs to a terrorist act and capsizes on New Year's eve. A ragtag group of survivors, spearheaded by a Priest and a homeland security agent, must journey through the upside down vessel and attempt an escape.",English,United States,174 min,Not Rated,,4.4,"3,890",https://m.media-amazon.com/images/M/MV5BOWZlOGNmYjUtNmY1OS00MjA5LWIzNmUtMjQ5Nzc3YjU0MGNkXkEyXkFqcGc@._V1_SX300.jpg
tt0120598,Barney's Great Adventure,1998,movie,"Adventure, Comedy, Drama",Steve Gomer,"Stephen White, Sheryl Leach, Dennis DeShazer","George Hearn, Shirley Douglas, Trevor Morgan","Mom and dad dump son Cody, daughter Abby, her best friend Marcella and a baby on the farm with Grandpa and Grandma. Purple dinosaur Barney soon appears to entertain kids, and when a large colorful egg deposited on a farm by a shooting star is accidentally carted off, Barney and kids start their chase for it.",English,"Canada, United States",76 min,G,5 nominations total,3.3,"3,811",https://m.media-amazon.com/images/M/MV5BMjVjZGQ5YTItYzZjYy00OWM4LWE0NTQtMTY3YTIzNTMzYThjXkEyXkFqcGc@._V1_SX300.jpg
tt0832449,One Piece: Clockwork Island Adventure,2001,movie,"Animation, Adventure, Comedy",Junji Shimizu,"Eiichirô Oda, Yuji Hashimoto","Akemi Okamura, Hiroaki Hirata, Kappei Yamaguchi","Relaxing on a cozy beach, the Straw Hat Pirates are taking a rest from their quest. Right until Luffy noticed the Going Merry has been hijacked and sailed off from the beach. This leads them to search the ship and find the thief who took it from them. They ran into a duo named the Theif Brothers, who informed them that their ship was stolen by a group of pirates called the Trump Kyoudai. When they encountered the Trump Pirates, Nami ended up getting kidnapped as well as Luffy's hat. They tracked down the pirates to their base on Clockwork Island. Now Luffy, Zoro, Sanji, Usopp, and the Theif Brothers must reclaim the Going Merry, Save Nami, and get back Shank's straw hat.",Japanese,Japan,55 min,,,6.6,"3,791",https://m.media-amazon.com/images/M/MV5BNDRjN2NmNDAtZDE3Mi00ZDJlLTkwODktMmNkMTBkYTRjMTY3XkEyXkFqcGc@._V1_SX300.jpg
tt0035419,Tarzan's New York Adventure,1942,movie,"Action, Adventure",Richard Thorpe,"William R. Lipman, Myles Connolly, Edgar Rice Burroughs","Johnny Weissmuller, Maureen O'Sullivan, Johnny Sheffield","Circus owner Buck Rand kidnaps Boy to perform in his show. He forces a pilot to fly him, Boy and his animal trainer out of the jungle. Tarzan and Jane follow them to New York. At a trial over custody of Boy, Tarzan becomes violent and is jailed. With the help of the pilot's girlfriend Tarzan (who has since escaped, diving off the Brooklyn Bridge) finds the circus. He and the circus elephants complete the classic rescue.",English,United States,71 min,Approved,1 nomination total,6.5,"3,741",https://m.media-amazon.com/images/M/MV5BNzk3OTgxOTYtZTRiMi00MDMwLWFmYmItZjEyODk4NGM2NTA0XkEyXkFqcGc@._V1_SX300.jpg
tt1006926,One Piece: Dead End Adventure,2003,movie,"Animation, Action, Adventure",Kônosuke Uda,"Eiichirô Oda, Yoshiyuki Suga","Sarah Chaney, Hiroaki Hirata, Shûichi Ikeda","It was a quiet night at the harbor of Anabaru. Luffy continuously ordered meals, right when the crew is in need of more money. Nami overhears a conversation between a pirate and the bartender at the bar they're at. About a way in getting more money, the pirate gave him 200 Belli and was lead secretly out of the bar. So Nami talks to the bartender, about their money problem. The bartender knows that they are a group of pirates, but isn't sure if a group of amateurs like them would be eligible on the secret spot. Since Nami insisted on giving the bartender, 200 Belli, he directed them to the back of the bar on where the secret spot is. Soon they find themselves in an underground pirate community where pirates of all kinds are partying, drinking, eating, and socializing. That's when our heroes learn about the ""Dead End Race"" which is held every few years here in Anabaru. With the grand prize being 300,000,000 Belli, Nami finds that to be more than enough to end the Straw Hat Pirates money trouble. But little do they know is that the whole race is a conspiracy, that's linked to an ex-marine commander pirate named Gasparde who has a 95,000,000 Belli bounty on his head. And not to mention Shuraiya, a bounty hunter with a grudge against Gasparde. And a kid named Anaguma, who is the helper of Biera(the boiler room operator for Gasparde's ship) is trying to find a way to help Biera get better from his poor condition. All these events collide as the ""Dead End Race"" begins.",Japanese,Japan,95 min,TV-14,,7.1,"3,326",https://m.media-amazon.com/images/M/MV5BNmU5ZjU1ZGMtMTM0YS00NTZjLWI1NjctMjIzNDVmNTI0ZGQ4XkEyXkFqcGc@._V1_SX300.jpg
tt0142248,Dragon Ball: Mystical Adventure,1988,movie,"Animation, Action, Adventure",Kazuhisa Takenouchi,"Akira Toriyama, Yoshifumi Yûki, Neil Bligh","Masako Nozawa, Mami Koyama, Tôru Furuya","Emperor Chiaotzu's wife has gone missing, and he is told by Master Shen that if he collects the seven dragon balls he can call upon the eternal dragon and wish for her return. Meanwhile, Goku and Krillin attend the World Martial Arts Tournament, which is hosted by the Emperor; Bora and his son Upa attempt to hide the dragon ball they found from the emperor's forces, which are under the control of the evil Shen and General Tao; and Bulma conducts her own search for the dragon balls with the help of Yamcha, Puar, and Oolong.",Japanese,Japan,48 min,T,,6.8,"3,146",https://m.media-amazon.com/images/M/MV5BMmI4YTg1MDYtZWQyYy00NjZjLWJiNTMtZjBhYmMxMzI2ZTVhXkEyXkFqcGc@._V1_SX300.jpg
